exchange|confidence_score|al_symbol|sh_symbol|primary_listing|name|sic_sector|figi|scalemarketcap|tradable|sic_description|earnings_announcement|type|symbol|composite_symbol|cik|margin_requirement_long|cusips|share_class_figi|currency|weighted_shares_outstanding|scalerevenue|halt_reason|homepage_url|isin|lot|fama_sector|short_sale_restricted|margin_requirement_short|sic_code|description|industry|sic_industry|status|location|sector|shortable|easy_to_borrow|country|share_class_shares_outstanding|locale|fama_industry|maintenance_margin_requirement|branding|composite_figi|marginable|shares_outstanding|market_capital|null_count
XNYS|7.0||HPP-PC|False|Hudson Pacific Properties Inc|Finance Insurance And Real Estate|BBG013CT86M9|||REAL ESTATE|2025-10-29T12:00:00.000+0000|PRF|HPPpC|HPPpC:US|0001482512||444097307||USD||||https://www.hudsonpacificproperties.com|US4440972034|||||6500|Hudson Pacific Properties Inc is a real estate investment trust that acquires, operates, and owns office buildings and media and entertainment properties, such as sound stages, on America's West Coast. The company focuses on developed, urban markets in Northern California, Southern California, and the Pacific Northwest. In terms of total square footage, the vast majority of Hudson Pacific's real estate portfolio is composed of office properties located in the Greater Seattle, San Francisco, and Los Angeles areas. The company operates in two reportable segments; office properties & related operations; and studio properties & related operations. The majority of revenue is derived from the office properties & related operations segment.|REIT - Office|Real Estate|Normal|11601 WILSHIRE BLVD., NINTH FLOOR, LOS ANGELES, CA, 90025|Real Estate|||USA|17000000.0|us|Real Estate||/aHVkc29ucGFjaWZpY3Byb3BlcnRpZXMuY29t/images/2025-04-04_logo.png|||62781229.0|1065325853.0|17
XNYS|7.0||AHL-PD|True|Aspen Insurance Hldgs|Finance Insurance And Real Estate|BBG00DSQ3278|||FIRE, MARINE & CASUALTY INSURANCE|2025-12-03T12:00:00.000+0000|PRF|AHLpD|AHLpD:US|0001267395||G05384162||USD||||https://www.aspen.co|BMG053841620|||||6331|Aspen Insurance Holdings Ltd is a Bermudian insurance and reinsurance company. Its principal business is marketing and underwriting specialty insurance and reinsurance regularly. It comprises underwriting operations, which include risk-bearing insurance and reinsurance operations; Investing activities, which support underwriting operations; and ACM operations, which earn underwriting, management, and performance fees. It has two segments: Aspen Insurance and Aspen Reinsurance. Aspen Insurance consists of property and casualty insurance, marine, aviation, and energy insurance, and financial and professional lines insurance. Aspen Reinsurance comprises property catastrophe reinsurance, other property reinsurance, casualty reinsurance, and specialty reinsurance.|Insurance - Reinsurance|Fire Marine & Casualty Insurance|Normal|141 FRONT STREET, HAMILTON, D0, HM 19|Financial Services|||USA|10000000.0|us|Insurance||/YXNwZW4uY28/images/2025-04-04_logo.png|||129393329.0|2684911618.0|17
XNYS|7.0||SNV-PD|True|Synovus Financial Corp.|Finance Insurance And Real Estate|BBG00L4P38V8|||NATIONAL COMMERCIAL BANKS|2025-10-15T12:00:00.000+0000|PRF|SNVpD|SNVpD:US|0000018349||87161C600||USD||||https://www.synovus.com|US87161C6003|||||6021|Synovus Financial Corp provides commercial and consumer banking in addition to a full suite of specialized products & services such as private banking, treasury management, wealth management, mortgage services, premium finance, asset-based lending, structured lending, capital markets, & international banking to clients through the wholly-owned subsidiary bank, Synovus Bank, and other offices in Alabama, Florida, Georgia, South Carolina, and Tennessee. It has four segments Wholesale Banking, Community Banking, Consumer Banking, and Financial Management Services, out of which the majority is from the Wholesale banking segment.|Banks - Regional|National Commercial Banks|Normal|33 W 14TH STREET, COLUMBUS, GA, 31901|Financial Services|||USA|8000000.0|us|Banking||/c3lub3Z1cy5jb20/images/2025-04-04_logo.svg|||265694305.0|6854949821.0|17
XNYS|7.0||SNV-PE|False|Synovus Financial Corp.|Finance Insurance And Real Estate|BBG00PK3LVH5|||NATIONAL COMMERCIAL BANKS|2025-10-15T12:00:00.000+0000|PRF|SNVpE|SNVpE:US|0000018349||87161C709||USD||||https://www.synovus.com|US87161C7092|||||6021|Synovus Financial Corp provides commercial and consumer banking in addition to a full suite of specialized products & services such as private banking, treasury management, wealth management, mortgage services, premium finance, asset-based lending, structured lending, capital markets, & international banking to clients through the wholly-owned subsidiary bank, Synovus Bank, and other offices in Alabama, Florida, Georgia, South Carolina, and Tennessee. It has four segments Wholesale Banking, Community Banking, Consumer Banking, and Financial Management Services, out of which the majority is from the Wholesale banking segment.|Banks - Regional|National Commercial Banks|Normal|33 W 14TH STREET, COLUMBUS, GA, 31901|Financial Services|||USA|14000000.0|us|Banking||/c3lub3Z1cy5jb20/images/2025-04-04_logo.svg|||138804000.0|3669977760.0|17
XNYS|7.0||BML-PG|True|Bank Of America Corp.|Finance Insurance And Real Estate|BBG000007YC3|||NATIONAL COMMERCIAL BANKS|2025-10-15T10:45:00.000+0000|PRF|BMLpG|BMLpG:US|0000070858||060505633||USD||||https://www.bankofamerica.com|US0605056334|||||6021|Bank of America is one of the largest financial institutions in the United States, with more than $3.2 trillion in assets. It is organized into four major segments: consumer banking, global wealth and investment management, global banking, and global markets. Bank of America's consumer-facing lines of business include its network of branches and deposit-gathering operations, retail lending products, credit and debit cards, and small-business services. The company's Merrill Lynch operations provide brokerage and wealth-management services, as does its private bank. Wholesale lines of business include investment banking, corporate and commercial real estate lending, and capital markets operations. Bank of America has operations in several countries but is primarily US-focused.|Banks - Diversified|National Commercial Banks|Normal|BANK OF AMERICA CORPORATE CENTER, 100 N TRYON ST, CHARLOTTE, NC, 28255|Financial Services|||USA|25200000.0|us|Banking||/YmFua29mYW1lcmljYS5jb20/images/2025-04-04_logo.svg|||16741827811.0|347058090522.0|17
XNYS|7.0||KREF-PA|False|KKR Real Estate Finance Trust Inc|Finance Insurance And Real Estate|BBG00ZZN8QS7|||REAL ESTATE INVESTMENT TRUSTS|2025-10-20T20:00:00.000+0000|PRF|KREFpA|KREFpA:US|0001631596||48251K209||USD||||https://www.kkrreit.com|US48251K2096|||||6798|KKR Real Estate Finance Trust Inc is a real estate finance company that focuses on originating and acquiring senior mortgage loans secured by CRE assets. The investment is to originate or acquire senior mortgage loans collateralized by institutional-quality CRE assets that are owned and operated by experienced and well-capitalized sponsors and located in liquid markets with underlying fundamentals. KKR manages investments across multiple asset classes, including private equity, real estates, energy, infrastructure, credit, and hedge funds. The company's investment objective is capital preservation and generating attractive risk-adjusted returns for its stockholders over the long term, through dividends.|REIT - Mortgage|Real Estate Investment Trusts|Normal|30 HUDSON YARDS, SUITE 7500, NEW YORK, NY, 10001|Real Estate|||USA|6900000.0|us|Trading||/a2tycmVpdC5jb20/images/2025-04-04_logo.svg|||28968298.0|1347673572.0|17
XNYS|7.0||NGL-PB|True|NGL Energy Partners LP|Transportation Communications Electric Gas And Sanitary Service|BBG00GW2CPK3|||NATURAL GAS TRANSMISSION|2025-11-06T12:00:00.000+0000|PRF|NGLpB|NGLpB:US|0001504461||62913M206||USD||||https://www.nglenergypartners.com|US62913M2061|||||4922|NGL Energy Partners LP is a USA-based firm that owns and operates a vertically integrated energy business. The company's operating segments include Crude Oil Logistics, Water Solutions, and Liquids Logistics. It operates crude oil Logistics, owns pipeline injection stations, and offers services for the treatment and disposal of wastewater generated from crude oil and natural gas production, as well as for the disposal of solids, such as tank bottoms and drilling fluids. The firm also supplies natural gas liquids to retailers, wholesalers, refiners, and petrochemical plants and sells propane and distillates.|Oil & Gas Midstream|Natural Gas Transmission|Normal|6120 S. YALE, SUITE 1300, TULSA, OK, 74136|Energy|||USA|7400000.0|us|Utilities||/bmdsZW5lcmd5cGFydG5lcnMuY29t/images/2025-04-04_logo.png|||27912687.0|646459962.0|17
XNYS|7.0||BML-PH|True|Bank Of America Corp.|Finance Insurance And Real Estate|BBG0000086G9|||NATIONAL COMMERCIAL BANKS|2025-10-15T10:45:00.000+0000|PRF|BMLpH|BMLpH:US|0000070858||060505625||USD||||https://www.bankofamerica.com|US06055H6080|||||6021|Bank of America is one of the largest financial institutions in the United States, with more than $3.2 trillion in assets. It is organized into four major segments: consumer banking, global wealth and investment management, global banking, and global markets. Bank of America's consumer-facing lines of business include its network of branches and deposit-gathering operations, retail lending products, credit and debit cards, and small-business services. The company's Merrill Lynch operations provide brokerage and wealth-management services, as does its private bank. Wholesale lines of business include investment banking, corporate and commercial real estate lending, and capital markets operations. Bank of America has operations in several countries but is primarily US-focused.|Banks - Diversified|National Commercial Banks|Normal|BANK OF AMERICA CORPORATE CENTER, 100 N TRYON ST, CHARLOTTE, NC, 28255|Financial Services|||USA|44400000.0|us|Banking||/YmFua29mYW1lcmljYS5jb20/images/2025-04-04_logo.svg|||16822317368.0|345779369036.0|17
XNYS|7.0||REXR-PB|True|Rexford Industrial Realty Inc|Finance Insurance And Real Estate|BBG00J5DSTP3|||REAL ESTATE INVESTMENT TRUSTS|2025-10-15T12:00:00.000+0000|PRF|REXRpB|REXRpB:US|0001571283||76169C308||USD||||https://www.rexfordindustrial.com|US76169C3088|||||6798|Rexford Industrial Realty Inc is a real estate investment trust engaged in owning, operating, and acquiring industrial properties in Southern California infill markets. The goal is to generate attractive risk-adjusted returns for stockholders by providing superior access to industrial property investments in Southern California infill markets. It has one operating segment business of investing in, operating, and repositioning/redeveloping industrial real estate properties located in Southern California infill markets.|REIT - Industrial|Real Estate Investment Trusts|Normal|11620 WILSHIRE BOULEVARD, SUITE 1000, LOS ANGELES, CA, 90025|Real Estate|||USA|3000000.0|us|Trading||/cmV4Zm9yZGluZHVzdHJpYWwuY29t/images/2025-04-04_logo.svg|||384464152.0|8946898113.0|17
XNYS|7.0||REXR-PC|False|Rexford Industrial Realty Inc|Finance Insurance And Real Estate|BBG00Q8J3Y59|||REAL ESTATE INVESTMENT TRUSTS|2025-10-15T12:00:00.000+0000|PRF|REXRpC|REXRpC:US|0001571283||76169C407||USD||||https://www.rexfordindustrial.com|US76169C4078|||||6798|Rexford Industrial Realty Inc is a real estate investment trust engaged in owning, operating, and acquiring industrial properties in Southern California infill markets. The goal is to generate attractive risk-adjusted returns for stockholders by providing superior access to industrial property investments in Southern California infill markets. It has one operating segment business of investing in, operating, and repositioning/redeveloping industrial real estate properties located in Southern California infill markets.|REIT - Industrial|Real Estate Investment Trusts|Normal|11620 WILSHIRE BOULEVARD, SUITE 1000, LOS ANGELES, CA, 90025|Real Estate|||USA|3000000.0|us|Trading||/cmV4Zm9yZGluZHVzdHJpYWwuY29t/images/2025-04-04_logo.svg|||236672000.0|5235184640.0|17
XNYS|7.0||SF-PB|False|Stifel Financial Corp.|Finance Insurance And Real Estate|BBG00NFPWQF8|||SECURITY BROKERS, DEALERS & FLOTATION COMPANIES|2025-10-22T12:00:00.000+0000|PRF|SFpB|SFpB:US|0000720672||860630706||USD||||https://www.stifel.com|US8606307069|||||6211|Stifel Financial Corp is a middle-market-focused investment bank that produces more than 90% of its revenue in the United States. Approximately 67% of the company's net revenue is derived from its world-wide wealth management division, which supports over 2,000 financial advisors, with the remainder coming from its institutional securities business. Stifel has a history of being an active acquirer of other financial-services firms.|Capital Markets|Security Brokers Dealers & Flotation Companies|Normal|ATTN: JAMES G. LASCHOBER, 501 N. BROADWAY, ST. LOUIS, MO, 63102-2102|Financial Services|||USA|6400.0|us|Trading||/c3RpZmVsLmNvbQ/images/2025-04-04_logo.svg|||468206172.0|11681743991.0|17
XNYS|7.0||KEY-PJ|False|Keycorp|Finance Insurance And Real Estate|BBG00LJS16V2|||NATIONAL COMMERCIAL BANKS|2025-10-16T10:30:00.000+0000|PRF|KEYpJ|KEYpJ:US|0000091576||493267876||USD||||https://www.key.com|US4932678760|||||6021|With assets of around $185 billion, Ohio-based KeyCorp's bank footprint spans 16 states, but it is predominantly concentrated in its two largest markets: Ohio and New York. KeyCorp is primarily focused on serving middle-market commercial clients through a hybrid community/corporate bank model.|Banks - Regional|National Commercial Banks|Normal|127 PUBLIC SQ, CLEVELAND, OH, 44114-1306|Financial Services|||USA|17000000.0|us|Banking||/a2V5LmNvbQ/images/2025-04-04_logo.svg|||891102514.0|20254760143.0|17
XNYS|7.0||CIO-PA|True|City Office REIT Inc|Finance Insurance And Real Estate|BBG00DX7THD6|||REAL ESTATE INVESTMENT TRUSTS|2025-10-29T12:30:00.000+0000|PRF|CIOpA|CIOpA:US|0001593222||178587200||USD||||https://www.cioreit.com|US1785872003|||||6798|City Office REIT Inc is a real estate investment trust. It is focused on acquiring, owning, and operating high-quality office properties located predominantly in Sun Belt markets. The principal objective of the company is to provide attractive risk-adjusted returns to its investors over the long-term through a combination of dividends and capital appreciation. Its properties includes: Pima Center, SanTan, Park Tower, Intellicenter, Intellicenter, Denver Tech, Canyon Park, AmberGlen and many. The company own these office buildings in the metropolitan areas of Dallas, Denver, Orlando, Phoenix, Portland, Raleigh, San Diego, Seattle, and Tampa.|REIT - Office|Real Estate Investment Trusts|Normal|SUITE 3210 - 666 BURRARD STREET, VANCOUVER, A1, V6C 2X8|Real Estate|||USA|4480000.0|us|Trading||/Y2lvcmVpdC5jb20/images/2025-04-04_logo.svg|||11238238.0|1006668184.0|17
