exchange|confidence_score|al_symbol|av_symbol|ed_symbol|fd_symbol|fp_symbol|it_symbol|pl_symbol|sh_symbol|shares_outstanding|margin_requirement_short|status|cusip|sic_description|fama_industry|sector|earnings_announcement|fama_sector|industry|share_class_figi|sic_industry|symbol|figi|sic_code|composite_figi|composite_symbol|maintenance_margin_requirement|homepage_url|halt_reason|marginable|city|lot|branding|margin_requirement_long|scalemarketcap|sic_sector|cik|share_class_shares_outstanding|state|isin|locale|shortable|country|zipcode|weighted_shares_outstanding|cusips|location|industry_group|primary_listing|scalerevenue|tradable|short_sale_restricted|currency|easy_to_borrow|description|type|name|market_capital|null_count
XNYS|8.0||BEP-P-A|BEP-PA|BEP-PA|BEP-PA|BEPpA|BEPpA|BEP-PA|362560556.0||Normal|||Utilities|Utilities|2025-10-31T12:00:00.000+0000||Independent Power and Renewable Electricity Producers||Electric Services|BEPpA|BBG00RTB4XR8|4911.0||BEPpA:US||http://www.bep.brookfield.com|||Hamilton||/YmVwLmJyb29rZmllbGQuY29t/images/2025-04-04_logo.svg||Large Cap|Transportation Communications Electric Gas And Sanitary Service|0001533232||||us||Bermuda|HM 12||G16258231|Bermuda|Utilities|False||||USD||Brookfield Renewable Partners L.P. owns a portfolio of renewable power generating facilities primarily in North America, Colombia, Brazil, Europe, India, and China. The company generates electricity through hydroelectric, wind, solar, distributed generation, pumped storage, cogeneration, and biomass sources. Its portfolio consists of approximately 19,000 megawatts of installed capacity. Brookfield Renewable Partners Limited operates as the general partner of Brookfield Renewable Partners L.P. The company was formerly known as Brookfield Renewable Energy Partners L.P. and changed its name to Brookfield Renewable Partners L.P. in May 2016. Brookfield Renewable Partners L.P. was founded in 1999 and is headquartered in Hamilton, Bermuda.|PRF|Brookfield Renewable Partners L.P.|6968413886.0|21
XNYS|7.0|||ATH-PB|ATH-PB|ATH-PB|ATHpB|ATHpB|ATH-PB|203800000.0||Normal||LIFE INSURANCE|Insurance|Financials|2025-08-26T12:00:00.000+0000||Insurance||Life Insurance|ATHpB|BBG00Q9D7BW7|6311||ATHpB:US||http://www.athene.com|||Hamilton||/YXRoZW5lLmNvbQ/images/2025-04-04_logo.svg||Mid Cap|Finance Insurance And Real Estate|0001527469||||us||Bermuda|HM 11||04686J200|7700 MILLS CIVIC PARKWAY, WEST DES MOINES, IA, 50266|Insurance|False||||USD||Athene Holding Ltd., a retirement services company, issues, reinsures, and acquires retirement savings products for individuals and institutions in the United States and Bermuda. The company provides annuity retirement solutions to its policyholders; and reinsures multi-year guaranteed annuities, fixed indexed annuities, traditional one-year guarantee fixed deferred annuities, immediate annuities, and institutional products. It also offers funding agreements and pension risk transfer transactions, as well as group annuities. The company was incorporated in 2008 and is headquartered in Hamilton, Bermuda.|PRF|Athene Holding Ltd.|4328712000.0|21
XNYS|7.0||PSA-P-G|PSA-P-G|PSA-PG|PSA-PG||PSApG|PSA-PG|175453000.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-10-28T10:59:00.000+0000||Equity Real Estate Investment Trusts (REITs)||Real Estate Investment Trusts|PSApG||6798||||http://www.publicstorage.com|||Glendale||/cHVibGljc3RvcmFnZS5jb20/images/2025-04-04_logo.svg||Large Cap|Finance Insurance And Real Estate|0001393311||CA|US74460W6690|us||United States|91201||74460W669|701 WESTERN AVENUE, GLENDALE, CA, 91201-2349|Real Estate|||||USD||Public Storage, a member of the S&P 500 and FT Global 500, is a REIT that primarily acquires, develops, owns and operates self-storage facilities. At September 30, 2020, we had: (i) interests in 2,504 self-storage facilities located in 38 states with approximately 171 million net rentable square feet in the United States, (ii) an approximate 35% common equity interest in Shurgard Self Storage SA (Euronext Brussels:SHUR) which owned 239 self-storage facilities located in seven Western European nations with approximately 13 million net rentable square feet operated under the ÂShurgardÂ brand and (iii) an approximate 42% common equity interest in PS Business Parks, Inc. (NYSE:PSB) which owned and operated approximately 28 million rentable square feet of commercial space at September 30, 2020. Our headquarters are located in Glendale, California.|PRF|Public Storage|3668722230.0|22
XNYS|7.0||PSA-P-I|PSA-PI|PSA-PI|PSA-PI||PSApI|PSA-PI|175453000.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-10-28T10:59:00.000+0000||Equity Real Estate Investment Trusts (REITs)||Real Estate Investment Trusts|PSApI||6798||||http://www.publicstorage.com|||Glendale||/cHVibGljc3RvcmFnZS5jb20/images/2025-04-04_logo.svg||Large Cap|Finance Insurance And Real Estate|0001393311||CA|US74460W6286|us||United States|91201||74460W628|701 WESTERN AVENUE, GLENDALE, CA, 91201-2349|Real Estate|||||USD||Public Storage, a member of the S&P 500 and FT Global 500, is a REIT that primarily acquires, develops, owns and operates self-storage facilities. At September 30, 2020, we had: (i) interests in 2,504 self-storage facilities located in 38 states with approximately 171 million net rentable square feet in the United States, (ii) an approximate 35% common equity interest in Shurgard Self Storage SA (Euronext Brussels:SHUR) which owned 239 self-storage facilities located in seven Western European nations with approximately 13 million net rentable square feet operated under the ÂShurgardÂ brand and (iii) an approximate 42% common equity interest in PS Business Parks, Inc. (NYSE:PSB) which owned and operated approximately 28 million rentable square feet of commercial space at September 30, 2020. Our headquarters are located in Glendale, California.|PRF|Public Storage|3493269230.0|22
XNYS|7.0||KIM-P-L|KIM-PL|KIM-PL|KIM-PL||KIMpL|KIM-PL|677201000.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-10-23T12:00:00.000+0000||Equity Real Estate Investment Trusts (REITs)||Real Estate Investment Trusts|KIMpL||6798||||http://www.kimcorealty.com|||Jericho||/a2ltY29yZWFsdHkuY29t/images/2025-04-04_logo.png||Mid Cap|Finance Insurance And Real Estate|0000879101||NY|US49446R7373|us||United States|11753||49446R737|500 NORTH BROADWAY, SUITE 201, P.O. BOX 9010, JERICHO, NY, 11753|Real Estate|||||USD||Kimco Realty Corp. (NYSE:KIM) is a real estate investment trust (REIT) headquartered in Jericho, N.Y. that is one of North America's largest publicly traded owners and operators of open-air, grocery-anchored shopping centers and mixed-use assets. As of September 30, 2020, the company owned interests in 400 U.S. shopping centers and mixed-use assets comprising 70 million square feet of gross leasable space primarily concentrated in the top major metropolitan markets. Publicly traded on the NYSE since 1991, and included in the S&P 500 Index, the company has specialized in shopping center acquisitions, development and management for more than 60 years.|PRF|Kimco Realty Corporation|14437925320.0|22
XNYS|7.0||KIM-P-M|KIM-P-M|KIM-PM|KIM-PM||KIMpM|KIM-PM|674228526.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-10-23T12:00:00.000+0000||Equity Real Estate Investment Trusts (REITs)||Real Estate Investment Trusts|KIMpM||6798||||http://www.kimcorealty.com|||Jericho||/a2ltY29yZWFsdHkuY29t/images/2025-04-04_logo.png||Mid Cap|Finance Insurance And Real Estate|0000879101||NY|US49446R7118|us||United States|11753||49446R711|500 NORTH BROADWAY, SUITE 201, P.O. BOX 9010, JERICHO, NY, 11753|Real Estate|||||USD||Kimco Realty Corp. (NYSE:KIM) is a real estate investment trust (REIT) headquartered in Jericho, N.Y. that is one of North America's largest publicly traded owners and operators of open-air, grocery-anchored shopping centers and mixed-use assets. As of September 30, 2020, the company owned interests in 400 U.S. shopping centers and mixed-use assets comprising 70 million square feet of gross leasable space primarily concentrated in the top major metropolitan markets. Publicly traded on the NYSE since 1991, and included in the S&P 500 Index, the company has specialized in shopping center acquisitions, development and management for more than 60 years.|PRF|Kimco Realty Corporation|14650581333.0|22
XNYS|8.0||OAK-P-B|OAK-P-B|OAK-PB|OAK-PB|OAKpB|OAKpB|OAK-PB|118832320.0||Normal||INVESTMENT ADVICE|Trading|Financials|2025-08-12T20:00:00.000+0000||Asset Management||Investment Advice|OAKpB|BBG00LMXVXC6|6282||OAKpB:US||https://www.brookfieldoaktreeholdings.com|||||||Mid Cap|Finance Insurance And Real Estate|0001403528|41707959.0|||us||USA|||674001409|333 SOUTH GRAND AVENUE, 28TH FLOOR, LOS ANGELES, CA, 90071|Insurance|False||||USD||Oaktree Capital Group, LLC is a global investment management firm specializing in alternative investments. They invest in a variety of strategies, including credit, private equity, real assets, and listed equities. The company is headquartered in Los Angeles, California.|PRF|Oaktree Capital Group, LLC|2560836496.0|22
XNYS|7.0||PSA-P-H|PSA-PH|PSA-PH|PSA-PH||PSApH|PSA-PH|2067689806.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-10-28T10:59:00.000+0000||Equity Real Estate Investment Trusts (REITs)||Real Estate Investment Trusts|PSApH||6798||||http://www.publicstorage.com|||Glendale||/cHVibGljc3RvcmFnZS5jb20/images/2025-04-04_logo.svg||Large Cap|Finance Insurance And Real Estate|0001393311||CA|US74460W6443|us||United States|91201||74460W644|701 WESTERN AVENUE, GLENDALE, CA, 91201-2349|Real Estate|||||USD||Public Storage, a member of the S&P 500 and FT Global 500, is a REIT that primarily acquires, develops, owns and operates self-storage facilities. At September 30, 2020, we had: (i) interests in 2,504 self-storage facilities located in 38 states with approximately 171 million net rentable square feet in the United States, (ii) an approximate 35% common equity interest in Shurgard Self Storage SA (Euronext Brussels:SHUR) which owned 239 self-storage facilities located in seven Western European nations with approximately 13 million net rentable square feet operated under the ÂShurgardÂ brand and (iii) an approximate 42% common equity interest in PS Business Parks, Inc. (NYSE:PSB) which owned and operated approximately 28 million rentable square feet of commercial space at September 30, 2020. Our headquarters are located in Glendale, California.|PRF|Public Storage|49004248402.0|22
XNYS|8.0||OAK-P-A|OAK-P-A|OAK-PA|OAK-PA|OAKpA|OAKpA|OAK-PA|118832320.0||Normal||INVESTMENT ADVICE|Trading|Financials|2025-08-12T20:00:00.000+0000||Asset Management||Investment Advice|OAKpA|BBG00KWXG946|6282||OAKpA:US||https://www.brookfieldoaktreeholdings.com|||||||Mid Cap|Finance Insurance And Real Estate|0001403528|118832320.0|||us||USA|||674001300|333 SOUTH GRAND AVENUE, 28TH FLOOR, LOS ANGELES, CA, 90071|Insurance|True||||USD||Oaktree Capital Group, LLC is a global investment management firm specializing in alternative investments. They invest in a variety of strategies, including credit, private equity, real assets, and listed equities. The company is headquartered in Los Angeles, California.|PRF|Oaktree Capital Group, LLC|2595773198.0|22
XNYS|7.0||PSA-P-K|PSA-PK|PSA-PK|PSA-PK||PSApK|PSA-PK|2531430935.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-10-28T10:59:00.000+0000||Equity Real Estate Investment Trusts (REITs)||Real Estate Investment Trusts|PSApK||6798||||http://www.publicstorage.com|||Glendale||/cHVibGljc3RvcmFnZS5jb20/images/2025-04-04_logo.svg||Large Cap|Finance Insurance And Real Estate|0001393311||CA|US74460W5783|us||United States|91201||74460W578|701 WESTERN AVENUE, GLENDALE, CA, 91201-2349|Real Estate|||||USD||Public Storage, a member of the S&P 500 and FT Global 500, is a REIT that primarily acquires, develops, owns and operates self-storage facilities. At September 30, 2020, we had: (i) interests in 2,504 self-storage facilities located in 38 states with approximately 171 million net rentable square feet in the United States, (ii) an approximate 35% common equity interest in Shurgard Self Storage SA (Euronext Brussels:SHUR) which owned 239 self-storage facilities located in seven Western European nations with approximately 13 million net rentable square feet operated under the ÂShurgardÂ brand and (iii) an approximate 42% common equity interest in PS Business Parks, Inc. (NYSE:PSB) which owned and operated approximately 28 million rentable square feet of commercial space at September 30, 2020. Our headquarters are located in Glendale, California.|PRF|Public Storage|49312274614.0|22
XNYS|7.0||GS-P-C|GS-PC||GS-PC|GSpC|GSpC|GS-PC|10398609551.0||Normal||SECURITY BROKERS, DEALERS & FLOTATION COMPANIES|Trading|Financial Services|2025-10-14T11:30:00.000+0000||Capital Markets||Security Brokers Dealers & Flotation Companies|GSpC|BBG000008HQ4|6211||GSpC:US||https://www.goldmansachs.com|||||/Z29sZG1hbnNhY2hzLmNvbQ/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0000886982|8000000.0||US38144X6094|us||USA|||38144X609|200 WEST STREET, NEW YORK, NY, 10282||True||||USD||Goldman Sachs is a storied financial institution, founded in 1869 and best known for its role as a leading global investment bank. The firm has a sprawling reach across global financial centers and has been the leading provider of global merger and acquisition advisory services, by revenue, for the past 20 years. Since the global financial crisis, Goldman has expanded its offerings into more stable fee-based businesses like asset and wealth management, which comprised roughly 30% of post-provision revenue at the end of 2024. The bank holding company generates revenue from investment banking, global market making and trading, lending, asset management, wealth management, and a small and declining portfolio of consumer credit card loans.|PRF|Goldman Sachs Group, Inc.|227382368315.0|23
